Date,open_interest_divergence.20,momentum.20,carry.20,retail_flow.20,foundational.20
02/02/2023,0.013046092,0.001078189,-0.016246489,-0.000689249,-0.93%
03/02/2023,-0.010864566,0.01394171,0.01064039,0.012596151,2.20%
04/02/2023,0.000875711,0.010863713,-0.001046451,-0.014170161,1.39%
05/02/2023,0.005066115,-0.000333314,-0.007221833,0.004956836,-0.84%
06/02/2023,-1.17E-05,-0.002607029,0.008691184,0.000417786,-0.19%
07/02/2023,-0.008175631,0.004463833,-0.007673351,0.01095283,0.66%
08/02/2023,0.001251431,-0.005315321,0.00145225,-0.006480801,-1.31%
09/02/2023,-0.010556787,-0.02486379,0.009047514,-0.02040384,-2.85%
10/02/2023,0.004061446,0.00614517,0.005134934,-0.002900654,0.85%
11/02/2023,0.009008951,-0.012701654,-0.007820978,-0.005006215,-1.23%
12/02/2023,0.010583133,-8.62E-05,0.005025762,5.79E-05,0.03%
13/02/2023,-0.00697355,-0.001110851,-0.010431541,-0.009834743,-0.79%
14/02/2023,-0.012587817,0.003667724,0.000218666,0.005966994,0.64%
15/02/2023,-0.012091632,0.018065878,-0.003669028,0.019087169,2.35%
16/02/2023,-0.005454327,-0.010003611,-0.013097967,-0.004418655,-2.88%
17/02/2023,-0.006361007,0.016931909,0.016117352,0.010948941,2.72%
18/02/2023,0.001984799,-0.011201676,-0.009810874,-0.012413015,-1.27%
19/02/2023,0.011313566,0.004265565,0.001778897,0.001499263,0.53%
20/02/2023,-0.004265997,-0.001806929,0.008797086,0.009477688,1.02%
21/02/2023,-0.001921142,-0.01063485,-0.001283753,0.001064972,-1.61%
22/02/2023,0.003066279,-0.010763895,0.002188859,-0.01565837,-0.63%
23/02/2023,-0.005274587,0.01376436,0.002587054,-0.001801,1.36%
24/02/2023,0.009545271,-0.021510745,0.011212498,-0.022257765,-1.94%
25/02/2023,0.000316203,0.006270207,-0.003324126,-0.004797256,0.13%
26/02/2023,0.001028277,0.007502214,0.001185692,0.002282605,0.83%
27/02/2023,0.004247937,0.002719606,-0.001068867,-0.008506519,-0.11%
28/02/2023,0.018201609,0.004997356,-0.003100586,-0.019225809,0.22%
01/03/2023,-0.009407508,0.005496818,-0.012628332,-0.007067738,-0.30%
02/03/2023,-0.000115321,-0.005061252,0.010111901,-0.002018412,0.32%
03/03/2023,0.003384567,-0.009116043,-0.00200844,-0.005713543,-0.55%
04/03/2023,0.005191503,0.00293288,0.007085494,0.001038377,0.53%
05/03/2023,0.006746669,-0.00186545,-0.003949228,-0.013981842,-0.39%
06/03/2023,0.016612487,-0.002224035,0.015096072,-0.014212544,1.01%
07/03/2023,0.002156398,-0.001991365,-0.009714962,-0.00586098,-0.71%
08/03/2023,0.026002307,0.019997779,-0.006318441,-0.008420485,1.36%
09/03/2023,0.018620998,-0.027201755,0.009344266,0.003749678,-0.92%
10/03/2023,-0.018843903,-0.029680668,0.011686378,0.032086759,-2.13%
11/03/2023,0.016822919,0.024428271,0.003911441,-0.022621955,2.14%
12/03/2023,-0.015531926,-0.002768512,0.013579655,-0.014197868,-0.86%
13/03/2023,-0.014994723,0.020501429,0.014494233,-0.008144185,2.86%
14/03/2023,-0.005301729,-0.017695221,-0.000168662,-0.014242443,-1.34%
15/03/2023,0.040218503,0.033905281,-0.013862546,0.013738652,1.49%
16/03/2023,-0.001811266,0.00642606,0.001115816,0.000366979,1.11%
17/03/2023,-0.026518595,-0.010451897,0.007777965,0.003389253,0.17%
18/03/2023,-0.001161195,-0.005520203,-0.003193721,-0.008711865,-0.73%
19/03/2023,-0.010769158,0.001961122,0.004889344,-0.00596641,0.90%
20/03/2023,0.007999464,0.010659455,0.010543185,0.013326763,2.20%
21/03/2023,0.004152767,0.026553537,-0.017837859,0.007563068,1.76%
22/03/2023,-0.017837588,-0.025777221,-0.011671088,-0.015119174,-2.77%
23/03/2023,-0.038503894,-0.00450826,0.032743024,-0.00906297,2.69%
24/03/2023,0.010945756,0.001607844,0.022699949,-0.005139772,1.07%
25/03/2023,-0.00135725,0.009193244,0.006227708,-0.003854543,1.52%
26/03/2023,-0.00155874,0.006197725,-0.002884916,-0.003576245,0.39%
27/03/2023,0.007517536,-0.008678777,-0.004520555,0.022199534,-1.35%
28/03/2023,0.007700375,0.017316398,-0.007958342,-0.001340563,1.49%
29/03/2023,-0.008669758,0.017755811,-0.016314271,0.014800452,1.17%
30/03/2023,0.019674219,0.011312982,0.007231463,0.018593333,1.53%
31/03/2023,0.013256316,0.003487658,-0.026802504,0.025136961,-0.70%
01/04/2023,-0.007233882,-0.029063909,0.007236187,-0.023106071,-2.04%
02/04/2023,-0.000768397,-0.008290375,0.001401896,-0.016845691,-1.27%
03/04/2023,-0.006328395,-0.007215558,0.001304626,0.057546911,-0.20%
04/04/2023,-0.000760181,-0.004141236,-0.013093881,-0.006771224,-0.72%
05/04/2023,0.007690762,-0.004069744,-0.006324688,-0.001368445,-0.52%
06/04/2023,0.000104651,-0.002992484,0.004544908,-0.013073502,-0.49%
07/04/2023,0.002445869,0.003452738,0.004342577,-0.005377712,0.44%
08/04/2023,0.001316913,0.001283987,0.004057992,0.002315951,0.30%
09/04/2023,0.000874509,0.004550928,0.00459348,0.000981505,0.70%
10/04/2023,-0.019676771,0.015998973,0.004567148,0.008861714,1.85%
11/04/2023,-0.004168447,-0.011619239,-0.015841504,-0.006886226,-1.26%
12/04/2023,-0.004735103,0.01000976,-0.003372028,-0.007986509,0.48%
13/04/2023,-0.007050734,-0.005175139,-0.01010057,0.003979019,-0.36%
14/04/2023,-0.00059304,0.00015635,-0.010988271,-0.002247338,0.14%
15/04/2023,-0.004439577,-0.00591826,-0.00190405,-0.001435631,-0.39%
16/04/2023,0.001080106,-0.005230556,-0.005239849,-0.013645323,0.00%
17/04/2023,-0.009236367,0.005916243,-0.005834649,0.003820966,-0.30%
18/04/2023,-0.00914111,0.002888404,0.005387216,0.000680432,0.68%
19/04/2023,0.023789253,-0.022746374,0.016112801,-0.012352085,-0.65%
20/04/2023,0.006596173,-0.005084984,-0.006067927,-0.020718661,-0.92%
21/04/2023,0.026472755,-0.010412862,0.005914644,0.008627082,-0.63%
22/04/2023,0.010704019,0.005920452,0.01219229,0.005724717,0.84%
23/04/2023,0.011387795,0.002453335,0.000261624,0.010481647,0.25%
24/04/2023,-0.003899941,-0.003547685,0.002706257,-0.008575114,-0.11%
25/04/2023,-0.005964987,0.00361862,-0.009537308,0.000193062,-0.50%
26/04/2023,0.005531185,0.006852064,-0.006370018,-0.001738619,0.06%
27/04/2023,-0.011066025,0.003281411,-0.017933534,-0.013506958,-0.93%
28/04/2023,-0.001742686,-0.008451113,0.012911393,-0.008560422,0.48%
29/04/2023,-0.003426092,-0.008795818,-0.005229695,-0.013183192,-0.86%
30/04/2023,0.020528887,0.013271634,0.020285384,-0.00216435,1.78%
01/05/2023,0.000678414,-0.006007276,0.01247042,0.008456941,0.19%
02/05/2023,-0.008499095,0.000569725,-0.00697043,-0.005534195,-0.21%
03/05/2023,-0.002198877,0.00208315,-0.008539001,-0.007085157,-0.58%
04/05/2023,0.007581639,0.006803539,0.012048158,0.000889317,1.26%
05/05/2023,-0.001088621,0.002967322,-0.012412859,-0.001945386,-0.23%
06/05/2023,0.012779927,0.003014549,0.018359531,0.009563939,0.70%
07/05/2023,-0.000825628,-0.001122234,0.00105695,-0.008009662,0.04%
08/05/2023,0.017017159,0.018194089,0.01888931,0.017921287,2.13%
09/05/2023,-0.023214162,0.006032127,0.021228564,-0.005855161,1.57%
10/05/2023,0.003583044,-0.015761555,-0.009738431,0.000611199,-1.51%
11/05/2023,0.003563539,0.000758322,0.008029218,-0.006782955,0.93%
12/05/2023,0.000359389,-0.002389336,-0.010359162,-0.009028431,-0.97%
13/05/2023,0.007130675,0.00281136,0.005554542,-0.006546247,0.31%
14/05/2023,-0.008454639,0.000244667,0.00272576,0.001635321,0.20%
15/05/2023,-0.012662658,0.002688374,0.001158664,-0.006621908,0.21%
16/05/2023,-0.010084555,0.002799816,0.006858396,0.006122485,0.66%
17/05/2023,-0.007843007,-0.003480087,-0.01186539,0.007302944,-0.85%
18/05/2023,0.013452499,-0.004999355,-0.000550565,-0.004645764,-0.26%
19/05/2023,0.00294275,0.003213057,0.001434033,-0.00283772,0.46%
20/05/2023,0.000387349,0.008562819,0.004566589,0.003266188,0.92%
21/05/2023,0.009917633,0.014968402,0.019461742,0.004491359,1.85%
22/05/2023,0.008309338,-0.001392309,0.007644203,0.004396805,-0.07%
23/05/2023,-0.00128256,0.002337524,-0.008180735,-0.000415079,-0.06%
24/05/2023,0.008537353,-0.002659509,0.006868914,-0.003573075,0.21%
25/05/2023,-8.34E-05,0.004243919,0.005078393,-0.004937682,0.61%
26/05/2023,-0.005090339,-0.00276681,0.001597252,-0.003767196,-0.19%
27/05/2023,-0.01002397,-0.006668406,-0.011969719,0.000700663,-1.10%
28/05/2023,-0.000793775,-0.002865318,-0.005741582,0.003315276,-0.55%
29/05/2023,-0.000511914,0.003348565,0.006458352,0.003159972,0.47%
30/05/2023,-0.001179975,0.002408383,0.005143896,-0.01019384,0.33%
31/05/2023,-4.99E-05,-0.002977609,0.007961375,0.01220489,0.43%
01/06/2023,-0.010740892,0.000989566,0.005178787,-0.009817438,0.51%
02/06/2023,-0.005018436,0.018548465,0.018591023,0.008047316,1.81%
03/06/2023,0.001714208,-0.011482361,-0.005170205,-0.006262223,-1.22%
04/06/2023,0.000758622,-0.002234255,-0.006500056,0.005633901,-0.70%
05/06/2023,0.000628263,0.009788641,0.005408026,0.004914189,-0.59%
06/06/2023,-0.017173109,-0.002763815,-0.001010638,-0.015905443,0.48%
07/06/2023,-0.010328709,0.028762194,0.007783495,0.023725651,1.83%
08/06/2023,-0.00223008,-0.006478714,-0.002454376,-0.008070267,-0.61%
09/06/2023,-0.023598858,0.020229512,-0.0101826,0.03100677,1.87%
10/06/2023,0.036341396,0.02829701,0.051236498,0.038513304,5.03%
11/06/2023,0.004256898,0.015689772,0.002728212,0.006276718,1.64%
12/06/2023,-0.000727586,-0.000250495,-0.000853585,0.009290886,0.32%
13/06/2023,-0.007018613,-0.016533682,0.007011553,-0.013259673,-1.20%
14/06/2023,-0.000483826,-0.013563989,0.00046315,0.003217007,-0.03%
15/06/2023,-0.019193167,-0.011198003,-0.021182423,0.008709972,-2.13%
16/06/2023,-0.007254983,0.004123125,-0.007760198,-0.004585341,-0.59%
17/06/2023,0.0209491,-0.008658429,0.005213617,-0.006104871,-0.68%
18/06/2023,0.008103677,0.003140272,-0.007889467,-0.005804375,-0.41%
19/06/2023,-0.003348778,0.000997253,-0.00584653,-0.001512507,-0.56%
20/06/2023,-0.006302814,0.002282633,-0.004482208,0.000284427,-1.19%
21/06/2023,-0.049860082,0.040003934,-0.007663523,0.040230539,2.63%
22/06/2023,0.011855052,0.009862408,-0.002077786,0.010393954,0.86%
23/06/2023,-0.074603068,0.045017597,-0.024204696,0.057963107,2.71%
24/06/2023,0.00814448,0.019045964,-0.008396841,0.017662713,1.26%
25/06/2023,0.015227986,-0.008023274,0.014416181,0.005875236,0.27%
26/06/2023,0.00040839,0.016051355,-0.007028877,0.004888508,0.73%
27/06/2023,0.020720604,0.018249725,0.00334802,0.002683676,2.24%
28/06/2023,0.022938945,0.001712594,0.009247894,-0.002862502,0.47%
29/06/2023,-0.005449306,-0.015957832,-0.00378246,-0.018892246,-1.44%
30/06/2023,-0.065843263,0.043055465,-0.057873133,-0.034641173,0.79%
01/07/2023,-0.014366996,-0.015234154,-0.000677491,-0.019201258,-1.09%
02/07/2023,-0.002496577,0.004149013,-0.003094057,0.00644656,-0.06%
03/07/2023,-0.031398548,-0.024551398,0.007513675,-0.009324847,-1.94%
04/07/2023,-0.002604777,-0.008157291,-0.004509387,-0.010986025,-0.98%
05/07/2023,0.002638715,0.007889533,0.008255131,-0.003088515,1.15%
06/07/2023,0.009275748,-0.003358679,0.010745626,0.004474333,0.54%
07/07/2023,0.000302812,0.010080113,-0.007754145,0.005945797,0.28%
08/07/2023,0.022632713,-0.011005935,0.010860441,0.00398796,-0.23%
09/07/2023,-0.009349686,-0.006866476,0.004820021,-0.001384442,-0.39%
10/07/2023,0.002635214,-0.01795037,-0.002416718,-0.019180386,-0.99%
11/07/2023,-0.001444712,0.002391875,0.004275165,0.003799495,0.40%
12/07/2023,-0.003267585,0.000366165,-0.007074545,-0.006799539,-0.62%
13/07/2023,0.060555896,-0.008864802,-0.020910389,0.024218418,-2.01%
14/07/2023,-0.014580046,0.01231303,-0.022616892,-0.003674586,-1.02%
15/07/2023,0.007075739,-0.004705067,0.002392137,-0.009914789,-0.04%
16/07/2023,-0.017425478,-0.006079304,0.006386791,0.000169133,-0.48%
17/07/2023,-0.012500163,0.00712923,-1E-04,0.003842936,1.05%
18/07/2023,0.012898818,-0.010789005,0.013189372,-0.003832646,-0.17%
19/07/2023,0.012570782,0.005300202,-0.002047528,0.000613832,0.38%
20/07/2023,-0.007741347,0.030823933,0.005451506,0.042708649,3.19%
21/07/2023,-0.005160771,-0.005486585,-0.011369612,-0.001908036,-1.04%
22/07/2023,0.008249614,-0.008829581,0.005900882,-0.011591456,-0.03%
23/07/2023,-0.005395052,-0.002746143,-8.74E-05,0.004297993,-0.39%
24/07/2023,0.01539689,0.005883188,0.003262347,-0.0218637,1.12%
25/07/2023,0.017786456,0.010321285,-0.017953242,-0.006346217,-0.60%
26/07/2023,-0.003772576,-0.011631631,0.010421855,-0.013534252,-0.33%
27/07/2023,-0.0057539,-0.00105539,-0.000769573,-0.003511422,-0.22%
28/07/2023,0.022510351,0.007552067,-0.001951914,-0.009913045,0.14%
29/07/2023,0.000896103,0.013676644,-0.025028721,0.010906659,-0.38%
30/07/2023,-0.016169146,-0.019352389,0.009325584,-0.006320438,-1.17%
31/07/2023,0.002329277,0.003007669,-0.009315998,0.005624039,-0.43%
01/08/2023,0.001476288,-0.003340448,0.002147564,-0.003277333,-0.02%
02/08/2023,0.008813535,-0.003747929,-0.009380573,-0.006157033,-1.04%
03/08/2023,0.026052805,0.016630675,0.005297122,-0.000914135,1.74%
04/08/2023,0.008870792,0.010662033,-2.19E-05,0.012479232,1.20%
05/08/2023,0.025317677,0.025526665,-0.002355498,0.025497684,2.43%
06/08/2023,0.020795083,0.007817945,0.004880133,0.019952251,1.23%
07/08/2023,-0.008301369,-0.009401313,0.006446134,-0.012375067,-0.28%
08/08/2023,0.016394511,0.023247001,0.005339444,0.022337675,1.44%
09/08/2023,-0.023943706,-0.01219896,-0.015532425,-0.004876164,-2.10%
10/08/2023,-0.006812421,0.000928998,-0.005688925,-0.007039676,-0.01%
11/08/2023,-0.00132264,-0.002594534,-0.002776478,-0.008591272,-0.25%
12/08/2023,-0.001668802,0.003431291,-0.002163244,-0.000446686,0.20%
13/08/2023,0.010692241,-0.003317491,0.011693805,-0.003214398,0.59%
14/08/2023,0.029766323,0.02266925,-0.00515976,0.035477749,1.72%
15/08/2023,0.014532692,0.003338485,0.018395447,-0.010850565,2.21%
16/08/2023,0.023411901,-0.01048576,0.010429237,-0.013630418,0.98%
17/08/2023,0.015980901,-0.015525953,0.005948388,0.001020856,1.13%
18/08/2023,-0.009288135,-0.025513151,0.025102708,0.015861103,0.26%
19/08/2023,0.013854611,0.00856509,-0.008192569,0.006289035,-0.20%
20/08/2023,0.010597816,0.006629524,-0.005377777,-0.003722251,-0.30%
21/08/2023,-0.00295066,-0.006475053,-0.017882016,-0.006956165,-1.93%
22/08/2023,-0.002396892,-0.003343714,-0.00108718,-0.003934488,0.01%
23/08/2023,-0.000692897,0.009538356,0.008141341,-0.001605292,1.82%
24/08/2023,0.006837646,0.002594253,0.016194152,-0.013416322,1.05%
25/08/2023,0.006999268,0.001503508,0.012809745,-0.009581992,0.58%
26/08/2023,0.002787214,-0.00462625,-0.006824887,-0.005179792,-0.44%
27/08/2023,-0.003480003,-0.000163842,0.001198206,-0.002781828,-0.03%
28/08/2023,0.00107723,-0.00392521,0.00010318,0.003136402,-0.20%
29/08/2023,-0.029624432,-0.005927059,0.003912712,0.004709575,0.17%
30/08/2023,0.002181601,-0.006191171,0.009068065,-0.001391792,-0.41%
31/08/2023,0.01831635,0.004855451,0.016176289,-0.017319319,-0.15%
01/09/2023,-2.35E-05,-0.003037849,-0.005472071,0.004788353,-0.93%
02/09/2023,-0.004314875,-0.007666195,-0.000449198,-0.009277011,-0.26%
03/09/2023,0.003147446,-0.000291062,0.005382445,-0.005117554,0.25%
04/09/2023,5.67E-05,0.005026235,-0.000750282,0.003050303,0.49%
05/09/2023,-0.01009162,-0.011084101,-0.010795667,0.013303283,-1.37%
06/09/2023,0.006002555,0.004602072,0.003889621,0.009944995,0.82%
07/09/2023,-0.005520186,0.001434697,-0.001059333,-0.003300966,-0.20%
08/09/2023,0.006853613,0.005707547,0.010447075,0.008678401,1.07%
09/09/2023,0.004368252,0.003412839,0.002832195,-0.000440611,0.40%
10/09/2023,0.020193577,0.017101687,0.013418451,0.0124732,2.32%
11/09/2023,-0.000588762,0.000453131,0.002549989,0.009834588,0.27%
12/09/2023,0.005386817,0.009746526,-0.023417598,-0.00719152,-0.60%
13/09/2023,-0.007440009,-0.009845757,-0.007157152,0.000166379,-1.38%
14/09/2023,0.001789156,-0.004967246,0.002957921,0.001700847,-0.41%
15/09/2023,-0.02166309,-0.003976937,-0.01014417,-0.009303455,-0.70%
16/09/2023,0.000406663,-0.009172532,0.008365565,0.003265731,0.00%
17/09/2023,0.008239047,0.011190967,-0.021036901,-0.007844996,-0.90%
18/09/2023,-0.020105245,-0.001346294,0.014447275,0.026780778,1.47%
19/09/2023,-0.006173875,0.003499209,0.004499819,0.002575665,0.73%
20/09/2023,0.001249584,-0.002182348,0.004430868,0.001237325,0.26%
21/09/2023,0.000454442,0.001565213,-0.002106322,-0.000171722,-0.01%
22/09/2023,-0.002670495,0.001990533,-0.009458717,0.005458788,-0.45%
23/09/2023,-0.007266172,-0.007753548,-0.002752418,0.003710563,-0.39%
24/09/2023,0.006077321,-5.13E-05,0.004092376,-0.004408545,0.21%
25/09/2023,-0.011090448,0.006522209,-0.000396282,0.005697645,0.39%
26/09/2023,0.004980669,0.002700704,0.003013153,-0.010828537,0.10%
27/09/2023,-0.013273852,0.017053179,0.00910494,0.015602715,1.67%
28/09/2023,-0.013497283,-0.005371262,-0.002263571,-0.003178171,-0.50%
29/09/2023,0.001481613,0.007903787,0.002963152,0.00810626,0.66%
30/09/2023,-0.014558971,0.004909322,-0.001913373,0.001121535,0.23%
01/10/2023,-0.0121108,0.000635099,0.00696871,0.001412981,0.24%
02/10/2023,0.002404369,-0.009441765,0.012036676,-0.008157611,-0.39%
03/10/2023,0.017838034,0.000896026,0.002764896,-0.003493507,0.07%
04/10/2023,-0.00345959,-0.011520328,-0.016906042,-0.005877434,-1.42%
05/10/2023,-0.001198275,-0.001561528,-0.00775985,-0.005843822,-0.42%
06/10/2023,-0.00571341,0.003743977,-0.013641673,0.004998905,-0.73%
07/10/2023,0.008590693,-0.001447426,0.012223,-0.005739784,0.69%
08/10/2023,-0.001750164,0.003057252,0.006688823,0.000703786,0.71%
09/10/2023,0.0043894,0.00447808,0.00398941,-0.002029944,0.63%
10/10/2023,0.005469549,-0.00017914,-0.005453574,0.00345731,-0.64%
11/10/2023,-0.002364362,0.008072106,-0.001871888,0.007751589,0.53%
12/10/2023,0.002925318,-0.002133155,-0.00326904,-0.005330807,-0.35%
13/10/2023,-0.002605465,0.00115829,0.005738206,0.0006023,0.34%
14/10/2023,-0.002193387,-0.00770184,0.001283342,-0.004158258,-0.62%
15/10/2023,0.003159354,0.00532782,-9.81E-05,0.002979346,0.32%
16/10/2023,-0.011520106,0.020337405,0.007929851,0.011378931,1.18%
17/10/2023,0.002143031,0.01267596,-0.002803241,0.001130327,0.25%
18/10/2023,0.00611304,-0.00033266,-0.008719966,0.000495404,-0.46%
19/10/2023,-0.00873231,0.009048748,0.003342761,0.006162714,0.41%
20/10/2023,-0.005580552,0.001271035,0.001548204,0.003582333,0.51%
21/10/2023,-0.027453057,0.000949525,-0.022028196,0.007290053,-0.28%
22/10/2023,-0.003197638,-0.004280087,-0.007983759,-0.01355215,-0.43%
23/10/2023,-0.038253989,0.014314814,0.007230798,0.015370754,1.99%
24/10/2023,0.004379737,0.00917454,-0.012145007,0.001734932,-0.13%
25/10/2023,0.011301215,-0.005928075,0.006567957,-0.004872895,-0.06%
26/10/2023,0.007820585,-0.000434838,-0.014297442,0.001583966,-1.33%
27/10/2023,0.018046942,-0.011346355,0.005720151,-0.016149559,-0.82%
28/10/2023,-0.002051405,-0.003948579,0.006003449,0.004770531,0.33%
29/10/2023,0.007214105,-0.010575443,0.014884785,0.010115004,1.35%
30/10/2023,-0.011314919,-0.023316177,0.004674889,-0.01361609,-1.47%
31/10/2023,0.004197736,-0.012421519,0.002790567,-0.001929219,-0.84%
01/11/2023,-0.008584076,-0.004570327,-0.030253475,-0.01296,-1.25%
02/11/2023,0.022831526,-0.017315635,-0.006025415,-0.007125955,-2.38%
03/11/2023,-0.01427908,0.001069581,-0.003770773,0.014929747,-0.10%
04/11/2023,-0.004064265,0.002050026,-0.005852939,-0.006020488,0.17%
05/11/2023,-0.008016747,0.001279469,-0.01602755,0.020971435,-0.84%
06/11/2023,-0.020505302,0.018931138,-0.039059135,0.018707751,-1.20%
07/11/2023,-0.002695009,-0.001094055,0.009538173,-0.001811982,0.53%
08/11/2023,-0.008928224,0.015188674,-0.005095685,0.006071305,1.73%
09/11/2023,-0.027385221,-0.019170474,0.044668062,0.040338254,2.26%
10/11/2023,0.009986162,0.041337816,0.004885953,0.004311687,5.53%
11/11/2023,-0.01579222,0.020396095,-0.030486904,-0.024076885,-0.57%
12/11/2023,0.008531635,0.017711783,-0.020982201,0.001913489,0.05%
13/11/2023,-0.002454642,-0.026836045,0.025215018,-0.038456157,-0.30%
14/11/2023,0.008330774,-0.000797465,-0.00192645,0.014521851,-0.52%
15/11/2023,-0.02021574,0.039198043,-0.040173505,0.006071173,1.03%
16/11/2023,0.016277814,-0.013884421,0.027143079,-0.018388721,0.91%
17/11/2023,0.026590588,-0.012921644,-0.004170403,0.001510401,-0.94%
18/11/2023,-0.002641835,-0.007347245,-0.007476177,-0.006721383,-1.06%
19/11/2023,-0.015550118,0.012712044,-0.009407453,-0.002050037,0.44%
20/11/2023,0.011011766,-0.017297792,0.011087727,-0.011969477,-1.20%
21/11/2023,-0.00188149,-0.023734198,0.009332594,-0.022001355,-2.06%
22/11/2023,0.001671787,0.022501135,0.001428338,0.01480057,2.94%
23/11/2023,-0.003932787,0.000392024,0.003359814,-0.006208196,0.37%
24/11/2023,-0.00593552,-0.007162574,0.010952513,-0.005285278,-0.28%
25/11/2023,-0.000908637,0.006097354,0.022607439,-0.006443254,1.43%
26/11/2023,0.006876778,0.010324407,0.00708149,0.000648112,0.98%
27/11/2023,-0.007095294,-0.010899809,-0.007276568,0.000536443,-1.10%
28/11/2023,-0.00457234,-0.003143234,-0.002853805,-0.005653444,-0.45%
29/11/2023,-0.001184795,-0.005116686,0.011367731,-0.005025445,0.43%
30/11/2023,0.001707278,0.001687051,-0.005265829,0.005971581,-0.05%
01/12/2023,-0.011411842,-0.000386584,0.001183439,-0.000483801,-0.02%
02/12/2023,-0.016142058,0.012885346,-0.00484653,0.009513349,1.02%
03/12/2023,0.007632442,-0.010311256,8.25E-05,0.003642263,-0.98%
04/12/2023,-0.024457122,0.002036655,0.001833953,0.017123292,0.60%
05/12/2023,-0.006359253,0.020496706,0.01028633,0.039423021,2.71%
06/12/2023,0.008243618,0.00923213,-0.002819365,-0.011383514,0.17%
07/12/2023,-0.023259358,0.009312945,-0.014660061,-0.005093724,0.39%
08/12/2023,-0.015670113,0.039627602,-0.006275156,0.054433851,4.05%
09/12/2023,0.012940727,0.014116087,0.013583019,0.02012769,2.24%
10/12/2023,0.005052219,0.020872947,-0.003506112,0.036360823,2.14%
11/12/2023,0.032847803,-0.009599833,0.00786583,-0.004182095,-0.90%
12/12/2023,0.00538719,0.021249009,0.045494162,0.010582913,4.39%
13/12/2023,-0.007269223,0.024501753,0.000462436,0.037463241,2.94%
14/12/2023,-0.002694661,-0.004650146,-0.011028842,-0.025613863,-0.56%
15/12/2023,0.01215889,-0.009380057,-0.008247451,-0.000859275,-2.84%
16/12/2023,0.026572301,0.020631961,-0.005236088,0.006279055,2.08%
17/12/2023,-0.006747841,-0.025098008,0.008434789,-0.013495152,-2.16%
18/12/2023,0.002658822,0.007907858,-0.017201659,0.000896367,-0.66%
19/12/2023,0.019148109,-0.017232252,0.032599504,-0.004676356,0.98%
20/12/2023,0.010814643,0.01566549,-0.023459524,0.023087538,0.11%
21/12/2023,-0.008876764,0.04416363,-0.042748223,0.043894059,0.90%
22/12/2023,-0.016683123,-0.015583517,-0.004976224,-0.023387096,-1.38%
23/12/2023,0.019486097,0.015168505,-0.005198418,0.025429252,1.39%
24/12/2023,-0.005077172,0.006868119,-0.001957204,0.01814237,0.10%
25/12/2023,-0.003223969,0.003936612,0.000956449,-0.010223067,0.84%
26/12/2023,0.024411151,-0.002011704,0.038479186,0.008644144,1.94%
27/12/2023,-0.03418195,-0.036064788,0.027569117,-0.023064328,-1.13%
28/12/2023,0.006193409,-0.01607417,0.028072987,-0.003514082,0.00%
29/12/2023,0.006567108,0.006296728,0.005395819,-0.008375172,1.19%
30/12/2023,0.003595093,-0.005829056,0.03950893,0.016784962,1.76%
31/12/2023,0.008406455,-0.00506315,0.002715889,-0.003822436,-0.06%
01/01/2024,-0.011149674,0.001742414,-0.029279527,-0.001569229,-1.30%
02/01/2024,0.011822569,-0.008149412,0.011788673,0.006730635,0.20%
03/01/2024,0.044328723,0.02144934,0.025104573,0.021112306,3.13%
04/01/2024,0.002151238,-0.002355324,-0.000909725,-0.006016211,0.15%
05/01/2024,-0.016269116,-0.009806611,0.002731679,0.004472584,-1.05%
06/01/2024,0.006821657,-0.015637052,0.012765311,-0.002452802,-0.27%
07/01/2024,0.001421142,0.016641621,0.016765606,0.005218672,2.29%
08/01/2024,-0.032605791,-0.003160307,-0.027434679,0.009767615,-1.42%
09/01/2024,-0.006099273,0.010375569,-0.011316058,-0.013534524,0.03%
10/01/2024,-0.053279197,-0.011632822,-0.035005561,-0.030520928,-2.01%
11/01/2024,-0.030620397,-0.000740443,0.016781533,0.025057577,1.15%
12/01/2024,-0.001650279,0.0052801,-0.003016279,-0.006339706,0.60%
13/01/2024,0.030224866,-0.002330736,0.010128117,-0.017261879,0.19%
14/01/2024,0.026265014,-0.023732165,0.024182041,-0.0206084,0.36%
15/01/2024,0.015182797,0.010053098,0.018458956,0.000411833,1.32%
16/01/2024,-0.004891911,-0.001075744,-0.008042156,-0.013591082,-0.55%
17/01/2024,-0.004394185,-0.006113147,-0.022958568,0.003308831,-1.59%
18/01/2024,0.01717426,0.005969502,0.028837565,-0.001848304,2.17%
19/01/2024,-0.009501507,0.013066009,-0.00178933,0.016786437,0.73%
20/01/2024,0.020738388,-0.030157221,0.009844479,-0.005985798,-2.48%
21/01/2024,-0.006293725,0.003801031,0.004809742,0.004621674,0.89%
22/01/2024,0.012149982,0.003172151,0.022701301,-0.004791738,3.34%
23/01/2024,0.005589974,-0.022871657,0.001608802,-0.008267377,-1.15%
24/01/2024,-0.008057651,-0.00391745,0.001500455,0.000182358,-0.53%
25/01/2024,-0.001501554,-0.001841502,0.011978601,-0.004577821,0.59%
26/01/2024,-0.001080078,-0.004372507,0.002037312,0.002474166,-0.80%
27/01/2024,-0.003187043,-0.001529275,-0.004805153,0.000623457,-0.42%
28/01/2024,0.005108784,-0.010790283,-0.012742318,-0.012629199,-1.68%
29/01/2024,-0.00539638,-0.010165212,-0.016125868,-0.009644151,-2.00%
